,Unnamed: 0,videoname,filepath,poi,context,model,label,in_tst,in_ref
454,454,LA_E_7906966,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7906966.flac,LA_0010,LA_E_7906966,A10,1,1,0
455,455,LA_E_6214690,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6214690.flac,LA_0046,LA_E_6214690,A11,1,1,0
456,456,LA_E_1620231,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1620231.flac,LA_0017,LA_E_1620231,A09,1,1,0
457,457,LA_E_7753114,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7753114.flac,LA_0044,LA_E_7753114,A17,1,1,0
458,458,LA_E_1031731,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1031731.flac,LA_0026,LA_E_1031731,A07,1,1,0
459,459,LA_E_4631645,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4631645.flac,LA_0019,LA_E_4631645,A19,1,1,0
460,460,LA_E_4256659,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4256659.flac,LA_0049,LA_E_4256659,-,0,1,1
461,461,LA_E_7005172,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7005172.flac,LA_0029,LA_E_7005172,A17,1,1,0
462,462,LA_E_8264202,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8264202.flac,LA_0034,LA_E_8264202,A16,1,1,0
463,463,LA_E_5879395,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5879395.flac,LA_0002,LA_E_5879395,A16,1,1,0
464,464,LA_E_3034548,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3034548.flac,LA_0003,LA_E_3034548,-,0,1,1
465,465,LA_E_8553498,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8553498.flac,LA_0032,LA_E_8553498,A08,1,1,0
466,466,LA_E_6328707,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6328707.flac,LA_0020,LA_E_6328707,A17,1,1,0
467,467,LA_E_3177069,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3177069.flac,LA_0036,LA_E_3177069,A16,1,1,0
468,468,LA_E_3783078,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3783078.flac,LA_0014,LA_E_3783078,-,0,1,1
469,469,LA_E_2407543,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2407543.flac,LA_0005,LA_E_2407543,A10,1,1,0
470,470,LA_E_6146322,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6146322.flac,LA_0044,LA_E_6146322,A15,1,1,0
471,471,LA_E_9878615,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9878615.flac,LA_0019,LA_E_9878615,A16,1,1,0
472,472,LA_E_7258857,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7258857.flac,LA_0045,LA_E_7258857,A16,1,1,0
473,473,LA_E_8001082,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8001082.flac,LA_0015,LA_E_8001082,A19,1,1,0
474,474,LA_E_8737558,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8737558.flac,LA_0006,LA_E_8737558,A19,1,1,0
475,475,LA_E_9518312,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9518312.flac,LA_0037,LA_E_9518312,-,0,1,1
476,476,LA_E_3864132,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3864132.flac,LA_0014,LA_E_3864132,A19,1,1,0
477,477,LA_E_1145962,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1145962.flac,LA_0020,LA_E_1145962,-,0,1,1
478,478,LA_E_3565937,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3565937.flac,LA_0018,LA_E_3565937,A08,1,1,0
479,479,LA_E_2414656,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2414656.flac,LA_0045,LA_E_2414656,A08,1,1,0
480,480,LA_E_4386628,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4386628.flac,LA_0046,LA_E_4386628,A11,1,1,0
481,481,LA_E_8909086,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8909086.flac,LA_0027,LA_E_8909086,A10,1,1,0
482,482,LA_E_1559147,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1559147.flac,LA_0042,LA_E_1559147,A10,1,1,0
483,483,LA_E_2811249,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2811249.flac,LA_0047,LA_E_2811249,A09,1,1,0
484,484,LA_E_8556497,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8556497.flac,LA_0017,LA_E_8556497,A07,1,1,0
485,485,LA_E_8868070,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8868070.flac,LA_0045,LA_E_8868070,A14,1,1,0
486,486,LA_E_5135892,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5135892.flac,LA_0031,LA_E_5135892,A12,1,1,0
487,487,LA_E_5739678,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5739678.flac,LA_0007,LA_E_5739678,-,0,1,1
488,488,LA_E_6387859,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6387859.flac,LA_0029,LA_E_6387859,A07,1,1,0
489,489,LA_E_6700367,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6700367.flac,LA_0037,LA_E_6700367,A13,1,1,0
490,490,LA_E_1082906,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1082906.flac,LA_0014,LA_E_1082906,A15,1,1,0
491,491,LA_E_2553827,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2553827.flac,LA_0066,LA_E_2553827,-,0,1,1
492,492,LA_E_2354956,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2354956.flac,LA_0042,LA_E_2354956,A14,1,1,0
493,493,LA_E_1999561,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1999561.flac,LA_0008,LA_E_1999561,A12,1,1,0
494,494,LA_E_5908921,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5908921.flac,LA_0023,LA_E_5908921,A10,1,1,0
495,495,LA_E_7021090,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7021090.flac,LA_0028,LA_E_7021090,A17,1,1,0
496,496,LA_E_1266270,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1266270.flac,LA_0025,LA_E_1266270,-,0,1,1
497,497,LA_E_2299283,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2299283.flac,LA_0014,LA_E_2299283,A15,1,1,0
498,498,LA_E_7295584,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7295584.flac,LA_0008,LA_E_7295584,A16,1,1,0
499,499,LA_E_7420183,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7420183.flac,LA_0043,LA_E_7420183,A12,1,1,0
500,500,LA_E_4362344,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4362344.flac,LA_0013,LA_E_4362344,A09,1,1,0
501,501,LA_E_6275747,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6275747.flac,LA_0036,LA_E_6275747,A10,1,1,0
502,502,LA_E_1625656,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1625656.flac,LA_0033,LA_E_1625656,A11,1,1,0
503,503,LA_E_7037148,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7037148.flac,LA_0059,LA_E_7037148,-,0,1,1
504,504,LA_E_4343558,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4343558.flac,LA_0005,LA_E_4343558,A14,1,1,0
505,505,LA_E_7770214,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7770214.flac,LA_0017,LA_E_7770214,A12,1,1,0
506,506,LA_E_8249275,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8249275.flac,LA_0016,LA_E_8249275,-,0,1,1
507,507,LA_E_4705706,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4705706.flac,LA_0007,LA_E_4705706,A09,1,1,0
508,508,LA_E_4787347,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4787347.flac,LA_0043,LA_E_4787347,A14,1,1,0
509,509,LA_E_9859405,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9859405.flac,LA_0045,LA_E_9859405,-,0,1,1
510,510,LA_E_7308689,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7308689.flac,LA_0019,LA_E_7308689,A13,1,1,0
511,511,LA_E_2113168,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2113168.flac,LA_0014,LA_E_2113168,A09,1,1,0
512,512,LA_E_6131140,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6131140.flac,LA_0037,LA_E_6131140,A12,1,1,0
513,513,LA_E_3703448,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3703448.flac,LA_0017,LA_E_3703448,A13,1,1,0
514,514,LA_E_7773800,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7773800.flac,LA_0024,LA_E_7773800,A14,1,1,0
515,515,LA_E_5880394,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5880394.flac,LA_0003,LA_E_5880394,A08,1,1,0
516,516,LA_E_3787236,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3787236.flac,LA_0027,LA_E_3787236,A07,1,1,0
517,517,LA_E_6348517,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6348517.flac,LA_0010,LA_E_6348517,A07,1,1,0
518,518,LA_E_9472623,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9472623.flac,LA_0027,LA_E_9472623,A12,1,1,0
519,519,LA_E_5684280,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5684280.flac,LA_0030,LA_E_5684280,A19,1,1,0
520,520,LA_E_4704632,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4704632.flac,LA_0002,LA_E_4704632,-,0,1,1
521,521,LA_E_7974034,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7974034.flac,LA_0017,LA_E_7974034,A16,1,1,0
522,522,LA_E_7245666,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7245666.flac,LA_0012,LA_E_7245666,A16,1,1,0
523,523,LA_E_9961877,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9961877.flac,LA_0031,LA_E_9961877,A07,1,1,0
524,524,LA_E_2231261,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2231261.flac,LA_0045,LA_E_2231261,A07,1,1,0
525,525,LA_E_8831392,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8831392.flac,LA_0023,LA_E_8831392,A11,1,1,0
526,526,LA_E_3221261,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3221261.flac,LA_0013,LA_E_3221261,A15,1,1,0
527,527,LA_E_3059351,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3059351.flac,LA_0012,LA_E_3059351,A19,1,1,0
528,528,LA_E_5647196,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5647196.flac,LA_0044,LA_E_5647196,A16,1,1,0
529,529,LA_E_9259629,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9259629.flac,LA_0024,LA_E_9259629,A09,1,1,0
530,530,LA_E_6250011,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6250011.flac,LA_0017,LA_E_6250011,A10,1,1,0
531,531,LA_E_2835711,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2835711.flac,LA_0024,LA_E_2835711,A11,1,1,0
532,532,LA_E_8148343,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8148343.flac,LA_0041,LA_E_8148343,A09,1,1,0
533,533,LA_E_2773473,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2773473.flac,LA_0032,LA_E_2773473,A07,1,1,0
534,534,LA_E_4145418,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4145418.flac,LA_0031,LA_E_4145418,A11,1,1,0
535,535,LA_E_3145431,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3145431.flac,LA_0019,LA_E_3145431,A18,1,1,0
536,536,LA_E_1687973,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1687973.flac,LA_0039,LA_E_1687973,A17,1,1,0
537,537,LA_E_1554440,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1554440.flac,LA_0027,LA_E_1554440,A13,1,1,0
538,538,LA_E_3141295,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3141295.flac,LA_0046,LA_E_3141295,A12,1,1,0
539,539,LA_E_4595589,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4595589.flac,LA_0017,LA_E_4595589,A07,1,1,0
540,540,LA_E_5518989,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5518989.flac,LA_0014,LA_E_5518989,A10,1,1,0
541,541,LA_E_9585172,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9585172.flac,LA_0015,LA_E_9585172,A09,1,1,0
542,542,LA_E_7752538,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7752538.flac,LA_0031,LA_E_7752538,A18,1,1,0
543,543,LA_E_5038893,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5038893.flac,LA_0005,LA_E_5038893,A18,1,1,0
544,544,LA_E_7040714,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7040714.flac,LA_0038,LA_E_7040714,A14,1,1,0
545,545,LA_E_5528243,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5528243.flac,LA_0009,LA_E_5528243,A09,1,1,0
546,546,LA_E_9260911,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9260911.flac,LA_0042,LA_E_9260911,A11,1,1,0
547,547,LA_E_6698482,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6698482.flac,LA_0007,LA_E_6698482,A07,1,1,0
548,548,LA_E_1951884,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1951884.flac,LA_0010,LA_E_1951884,A07,1,1,0
549,549,LA_E_9308704,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9308704.flac,LA_0014,LA_E_9308704,A13,1,1,0
550,550,LA_E_2029557,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2029557.flac,LA_0026,LA_E_2029557,A13,1,1,0
551,551,LA_E_1178884,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1178884.flac,LA_0024,LA_E_1178884,A13,1,1,0
552,552,LA_E_4254405,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4254405.flac,LA_0002,LA_E_4254405,A13,1,1,0
553,553,LA_E_5854743,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5854743.flac,LA_0019,LA_E_5854743,A15,1,1,0
554,554,LA_E_8488000,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8488000.flac,LA_0033,LA_E_8488000,A18,1,1,0
555,555,LA_E_1611957,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1611957.flac,LA_0005,LA_E_1611957,A12,1,1,0
556,556,LA_E_1832578,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1832578.flac,LA_0032,LA_E_1832578,A17,1,1,0
557,557,LA_E_4010569,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4010569.flac,LA_0005,LA_E_4010569,A19,1,1,0
558,558,LA_E_2331389,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2331389.flac,LA_0027,LA_E_2331389,A19,1,1,0
559,559,LA_E_2102980,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2102980.flac,LA_0039,LA_E_2102980,A14,1,1,0
560,560,LA_E_8403814,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8403814.flac,LA_0016,LA_E_8403814,-,0,1,1
561,561,LA_E_2452350,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2452350.flac,LA_0035,LA_E_2452350,A15,1,1,0
562,562,LA_E_3385515,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3385515.flac,LA_0043,LA_E_3385515,A08,1,1,0
563,563,LA_E_5420559,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5420559.flac,LA_0008,LA_E_5420559,A14,1,1,0
564,564,LA_E_7753858,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7753858.flac,LA_0045,LA_E_7753858,A19,1,1,0
565,565,LA_E_8427476,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8427476.flac,LA_0033,LA_E_8427476,A11,1,1,0
566,566,LA_E_9372882,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9372882.flac,LA_0036,LA_E_9372882,A11,1,1,0
567,567,LA_E_1714158,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1714158.flac,LA_0027,LA_E_1714158,A13,1,1,0
568,568,LA_E_4356119,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4356119.flac,LA_0043,LA_E_4356119,A10,1,1,0
569,569,LA_E_6362478,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6362478.flac,LA_0043,LA_E_6362478,A10,1,1,0
570,570,LA_E_3127561,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3127561.flac,LA_0007,LA_E_3127561,A11,1,1,0
571,571,LA_E_9810814,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9810814.flac,LA_0008,LA_E_9810814,A13,1,1,0
572,572,LA_E_3289994,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3289994.flac,LA_0029,LA_E_3289994,-,0,1,1
573,573,LA_E_6177509,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6177509.flac,LA_0023,LA_E_6177509,A13,1,1,0
574,574,LA_E_5331309,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5331309.flac,LA_0024,LA_E_5331309,A18,1,1,0
575,575,LA_E_9177311,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9177311.flac,LA_0038,LA_E_9177311,A17,1,1,0
576,576,LA_E_7223010,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7223010.flac,LA_0004,LA_E_7223010,A14,1,1,0
577,577,LA_E_9926658,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9926658.flac,LA_0043,LA_E_9926658,A09,1,1,0
578,578,LA_E_1731730,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1731730.flac,LA_0014,LA_E_1731730,A11,1,1,0
579,579,LA_E_4183489,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4183489.flac,LA_0002,LA_E_4183489,A14,1,1,0
580,580,LA_E_2852025,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2852025.flac,LA_0046,LA_E_2852025,A07,1,1,0
581,581,LA_E_2111022,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2111022.flac,LA_0007,LA_E_2111022,A15,1,1,0
582,582,LA_E_3626853,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3626853.flac,LA_0012,LA_E_3626853,A07,1,1,0
583,583,LA_E_7350340,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7350340.flac,LA_0016,LA_E_7350340,A10,1,1,0
584,584,LA_E_1201712,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1201712.flac,LA_0029,LA_E_1201712,A11,1,1,0
585,585,LA_E_1417930,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1417930.flac,LA_0028,LA_E_1417930,A08,1,1,0
586,586,LA_E_6667277,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6667277.flac,LA_0025,LA_E_6667277,A12,1,1,0
587,587,LA_E_9921618,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9921618.flac,LA_0006,LA_E_9921618,A11,1,1,0
588,588,LA_E_1839754,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1839754.flac,LA_0001,LA_E_1839754,A15,1,1,0
589,589,LA_E_7305496,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7305496.flac,LA_0024,LA_E_7305496,A11,1,1,0
590,590,LA_E_5879818,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5879818.flac,LA_0039,LA_E_5879818,A10,1,1,0
591,591,LA_E_9178798,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9178798.flac,LA_0012,LA_E_9178798,A16,1,1,0
592,592,LA_E_9294038,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9294038.flac,LA_0012,LA_E_9294038,A16,1,1,0
593,593,LA_E_6673166,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6673166.flac,LA_0022,LA_E_6673166,A09,1,1,0
594,594,LA_E_8310484,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8310484.flac,LA_0016,LA_E_8310484,A18,1,1,0
595,595,LA_E_9474108,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9474108.flac,LA_0016,LA_E_9474108,A10,1,1,0
596,596,LA_E_6157502,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6157502.flac,LA_0041,LA_E_6157502,A16,1,1,0
597,597,LA_E_2350372,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2350372.flac,LA_0032,LA_E_2350372,A13,1,1,0
598,598,LA_E_5753260,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5753260.flac,LA_0056,LA_E_5753260,-,0,1,1
599,599,LA_E_8190107,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8190107.flac,LA_0019,LA_E_8190107,A17,1,1,0
600,600,LA_E_9479740,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9479740.flac,LA_0019,LA_E_9479740,A08,1,1,0
601,601,LA_E_6766763,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6766763.flac,LA_0031,LA_E_6766763,A13,1,1,0
602,602,LA_E_5774848,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5774848.flac,LA_0031,LA_E_5774848,A14,1,1,0
603,603,LA_E_2269372,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2269372.flac,LA_0011,LA_E_2269372,A16,1,1,0
604,604,LA_E_7449255,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_7449255.flac,LA_0047,LA_E_7449255,A08,1,1,0
605,605,LA_E_9112176,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9112176.flac,LA_0024,LA_E_9112176,A10,1,1,0
606,606,LA_E_5074039,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5074039.flac,LA_0015,LA_E_5074039,A17,1,1,0
607,607,LA_E_3819690,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_3819690.flac,LA_0003,LA_E_3819690,A18,1,1,0
608,608,LA_E_5042242,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5042242.flac,LA_0029,LA_E_5042242,A15,1,1,0
609,609,LA_E_4047829,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4047829.flac,LA_0042,LA_E_4047829,A13,1,1,0
610,610,LA_E_2014376,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2014376.flac,LA_0036,LA_E_2014376,A13,1,1,0
611,611,LA_E_2547987,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2547987.flac,LA_0028,LA_E_2547987,A12,1,1,0
612,612,LA_E_5659458,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5659458.flac,LA_0005,LA_E_5659458,A08,1,1,0
613,613,LA_E_8815028,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_8815028.flac,LA_0017,LA_E_8815028,A12,1,1,0
614,614,LA_E_5047598,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5047598.flac,LA_0020,LA_E_5047598,A13,1,1,0
615,615,LA_E_1398070,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1398070.flac,LA_0006,LA_E_1398070,A16,1,1,0
616,616,LA_E_6842643,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6842643.flac,LA_0039,LA_E_6842643,A12,1,1,0
617,617,LA_E_6727037,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6727037.flac,LA_0008,LA_E_6727037,A14,1,1,0
618,618,LA_E_1496516,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_1496516.flac,LA_0018,LA_E_1496516,A16,1,1,0
619,619,LA_E_2947283,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_2947283.flac,LA_0044,LA_E_2947283,A14,1,1,0
620,620,LA_E_6073215,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_6073215.flac,LA_0001,LA_E_6073215,A07,1,1,0
621,621,LA_E_4063863,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4063863.flac,LA_0015,LA_E_4063863,A18,1,1,0
622,622,LA_E_4148077,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4148077.flac,LA_0022,LA_E_4148077,-,0,1,1
623,623,LA_E_9054580,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9054580.flac,LA_0002,LA_E_9054580,A13,1,1,0
624,624,LA_E_5694987,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5694987.flac,LA_0020,LA_E_5694987,-,0,1,1
625,625,LA_E_5634189,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_5634189.flac,LA_0042,LA_E_5634189,A15,1,1,0
626,626,LA_E_9632320,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_9632320.flac,LA_0020,LA_E_9632320,-,0,1,1
627,627,LA_E_4983147,ASVSpoof2019/LA/ASVspoof2019_LA_eval/flac/LA_E_4983147.flac,LA_0037,LA_E_4983147,A10,1,1,0
