videoname,poi,context,value
LA_E_2062005,asvspoof,eval,0.05047607421875
LA_E_1203612,asvspoof,eval,0.047332763671875
LA_E_4862202,asvspoof,eval,0.046844482421875
LA_E_4720280,asvspoof,eval,0.04888916015625
LA_E_5696230,asvspoof,eval,0.043548583984375
LA_E_2990109,asvspoof,eval,0.0938720703125
LA_E_3665825,asvspoof,eval,0.08685302734375
LA_E_6088225,asvspoof,eval,0.06500244140625
LA_E_7611669,asvspoof,eval,0.1055908203125
LA_E_6342127,asvspoof,eval,0.04052734375
LA_E_1697502,asvspoof,eval,0.09185791015625
LA_E_7860326,asvspoof,eval,0.05816650390625
LA_E_1448018,asvspoof,eval,0.077392578125
LA_E_4228609,asvspoof,eval,0.051361083984375
LA_E_9666717,asvspoof,eval,0.03204345703125
LA_E_8505669,asvspoof,eval,0.0423583984375
LA_E_9020394,asvspoof,eval,0.02294921875
LA_E_6845521,asvspoof,eval,0.0252227783203125
LA_E_8111820,asvspoof,eval,0.03717041015625
LA_E_7379067,asvspoof,eval,0.037994384765625
LA_E_9422097,asvspoof,eval,0.042816162109375
LA_E_9175560,asvspoof,eval,0.033905029296875
LA_E_9700873,asvspoof,eval,0.09454345703125
LA_E_4503619,asvspoof,eval,0.058837890625
LA_E_7513790,asvspoof,eval,0.058624267578125
LA_E_1879368,asvspoof,eval,0.04736328125
LA_E_1171552,asvspoof,eval,0.09674072265625
LA_E_5145549,asvspoof,eval,0.042755126953125
LA_E_2505571,asvspoof,eval,0.06292724609375
LA_E_8161437,asvspoof,eval,0.069580078125
LA_E_5846294,asvspoof,eval,0.0438232421875
LA_E_5400828,asvspoof,eval,0.035400390625
LA_E_6183181,asvspoof,eval,0.038177490234375
LA_E_4531914,asvspoof,eval,0.0433349609375
LA_E_3054502,asvspoof,eval,0.06048583984375
LA_E_4352891,asvspoof,eval,0.054412841796875
LA_E_1157896,asvspoof,eval,0.0667724609375
LA_E_5250884,asvspoof,eval,0.03509521484375
LA_E_7307974,asvspoof,eval,0.05029296875
LA_E_3101586,asvspoof,eval,0.055694580078125
LA_E_1659792,asvspoof,eval,0.05084228515625
LA_E_7690893,asvspoof,eval,0.04644775390625
LA_E_9083877,asvspoof,eval,0.06683349609375
LA_E_8993668,asvspoof,eval,0.04058837890625
LA_E_2863484,asvspoof,eval,0.06475830078125
LA_E_1786098,asvspoof,eval,0.04339599609375
LA_E_1921768,asvspoof,eval,0.035888671875
LA_E_2651841,asvspoof,eval,0.035064697265625
LA_E_7762650,asvspoof,eval,0.05853271484375
LA_E_8694345,asvspoof,eval,0.07891845703125
LA_E_7579644,asvspoof,eval,0.056671142578125
LA_E_9479796,asvspoof,eval,0.09393310546875
LA_E_6280251,asvspoof,eval,0.04754638671875
LA_E_1650769,asvspoof,eval,0.05810546875
LA_E_7583177,asvspoof,eval,0.04669189453125
LA_E_5922515,asvspoof,eval,0.0400390625
LA_E_5685366,asvspoof,eval,0.0439453125
LA_E_2954769,asvspoof,eval,0.045654296875
LA_E_4871621,asvspoof,eval,0.043243408203125
LA_E_9315045,asvspoof,eval,0.046722412109375
LA_E_5953253,asvspoof,eval,0.058685302734375
LA_E_1669566,asvspoof,eval,0.0634765625
LA_E_7171870,asvspoof,eval,0.05865478515625
LA_E_5316447,asvspoof,eval,0.05078125
LA_E_5376768,asvspoof,eval,0.0379638671875
LA_E_8925920,asvspoof,eval,0.03521728515625
LA_E_6084360,asvspoof,eval,0.0875244140625
LA_E_2291623,asvspoof,eval,0.0299224853515625
LA_E_9055908,asvspoof,eval,0.054656982421875
LA_E_6711074,asvspoof,eval,0.08551025390625
LA_E_2657255,asvspoof,eval,0.048248291015625
LA_E_7447248,asvspoof,eval,0.048309326171875
LA_E_7303502,asvspoof,eval,0.05084228515625
LA_E_8687689,asvspoof,eval,0.0863037109375
LA_E_7853049,asvspoof,eval,0.0307159423828125
LA_E_4025137,asvspoof,eval,0.098388671875
LA_E_7265853,asvspoof,eval,0.044464111328125
LA_E_3632669,asvspoof,eval,0.0394287109375
LA_E_5739291,asvspoof,eval,0.05303955078125
LA_E_7591228,asvspoof,eval,0.048553466796875
LA_E_2201836,asvspoof,eval,0.061553955078125
LA_E_8373558,asvspoof,eval,0.10101318359375
LA_E_8390053,asvspoof,eval,0.042572021484375
LA_E_9882982,asvspoof,eval,0.04327392578125
LA_E_1811548,asvspoof,eval,0.05474853515625
LA_E_1672790,asvspoof,eval,0.1070556640625
LA_E_4941147,asvspoof,eval,0.09326171875
LA_E_4895040,asvspoof,eval,0.04119873046875
LA_E_9586389,asvspoof,eval,0.046844482421875
LA_E_4009479,asvspoof,eval,0.0745849609375
LA_E_8968369,asvspoof,eval,0.033599853515625
LA_E_3245410,asvspoof,eval,0.056915283203125
LA_E_4511938,asvspoof,eval,0.0543212890625
LA_E_3254998,asvspoof,eval,0.046722412109375
LA_E_4907751,asvspoof,eval,0.035858154296875
LA_E_7090932,asvspoof,eval,0.035247802734375
LA_E_6977973,asvspoof,eval,0.0653076171875
LA_E_6953241,asvspoof,eval,0.0289459228515625
LA_E_2878849,asvspoof,eval,0.06256103515625
LA_E_4286428,asvspoof,eval,0.06671142578125
LA_E_8687023,asvspoof,eval,0.044921875
LA_E_1632927,asvspoof,eval,0.043853759765625
LA_E_4698470,asvspoof,eval,0.06793212890625
LA_E_6779821,asvspoof,eval,0.043609619140625
LA_E_3787833,asvspoof,eval,0.034271240234375
LA_E_2091201,asvspoof,eval,0.026763916015625
LA_E_5311555,asvspoof,eval,0.0196990966796875
LA_E_7777408,asvspoof,eval,0.037841796875
LA_E_5282435,asvspoof,eval,0.055023193359375
LA_E_4029894,asvspoof,eval,0.0928955078125
LA_E_6426457,asvspoof,eval,0.048736572265625
LA_E_8584570,asvspoof,eval,0.05157470703125
LA_E_6516210,asvspoof,eval,0.09112548828125
LA_E_1017239,asvspoof,eval,0.08209228515625
LA_E_7885537,asvspoof,eval,0.034454345703125
LA_E_1223182,asvspoof,eval,0.0443115234375
LA_E_4169003,asvspoof,eval,0.08154296875
LA_E_5487162,asvspoof,eval,0.05023193359375
LA_E_7439950,asvspoof,eval,0.031494140625
LA_E_2795887,asvspoof,eval,0.044830322265625
LA_E_9669631,asvspoof,eval,0.0546875
LA_E_2731159,asvspoof,eval,0.0416259765625
LA_E_8958669,asvspoof,eval,0.04901123046875
LA_E_6304455,asvspoof,eval,0.040435791015625
LA_E_9305321,asvspoof,eval,0.042694091796875
LA_E_8324922,asvspoof,eval,0.0677490234375
LA_E_7991025,asvspoof,eval,0.0595703125
LA_E_2041914,asvspoof,eval,0.0623779296875
LA_E_8059028,asvspoof,eval,0.054779052734375
LA_E_5884894,asvspoof,eval,0.04376220703125
LA_E_9009092,asvspoof,eval,0.06842041015625
LA_E_3859120,asvspoof,eval,0.0565185546875
LA_E_9710595,asvspoof,eval,0.029266357421875
LA_E_3246691,asvspoof,eval,0.0308380126953125
LA_E_3232925,asvspoof,eval,0.046478271484375
LA_E_7782172,asvspoof,eval,0.057708740234375
LA_E_1235172,asvspoof,eval,0.0849609375
LA_E_4332049,asvspoof,eval,0.05792236328125
LA_E_4446370,asvspoof,eval,0.056976318359375
LA_E_2285961,asvspoof,eval,0.06494140625
LA_E_9882325,asvspoof,eval,0.04302978515625
LA_E_4650475,asvspoof,eval,0.05828857421875
LA_E_9202380,asvspoof,eval,0.0731201171875
LA_E_3031109,asvspoof,eval,0.046234130859375
LA_E_3572149,asvspoof,eval,0.05718994140625
LA_E_8973241,asvspoof,eval,0.0457763671875
LA_E_2605513,asvspoof,eval,0.048980712890625
LA_E_8375350,asvspoof,eval,0.0260467529296875
LA_E_5919362,asvspoof,eval,0.03515625
LA_E_1139564,asvspoof,eval,0.0845947265625
LA_E_3870192,asvspoof,eval,0.038055419921875
LA_E_9841468,asvspoof,eval,0.04364013671875
LA_E_9469834,asvspoof,eval,0.0660400390625
LA_E_4259182,asvspoof,eval,0.06219482421875
LA_E_5421571,asvspoof,eval,0.048187255859375
LA_E_5957685,asvspoof,eval,0.05767822265625
LA_E_7383494,asvspoof,eval,0.108642578125
LA_E_3550803,asvspoof,eval,0.07562255859375
LA_E_8880475,asvspoof,eval,0.08135986328125
LA_E_7384591,asvspoof,eval,0.060821533203125
LA_E_2450860,asvspoof,eval,0.040252685546875
LA_E_2859058,asvspoof,eval,0.029083251953125
LA_E_9104372,asvspoof,eval,0.063720703125
LA_E_9630686,asvspoof,eval,0.095703125
LA_E_3284118,asvspoof,eval,0.058319091796875
LA_E_4339132,asvspoof,eval,0.07196044921875
LA_E_4048461,asvspoof,eval,0.08013916015625
LA_E_8190653,asvspoof,eval,0.0322265625
LA_E_9366915,asvspoof,eval,0.039794921875
LA_E_8093553,asvspoof,eval,0.07574462890625
LA_E_4465053,asvspoof,eval,0.042938232421875
LA_E_8271436,asvspoof,eval,0.037078857421875
LA_E_2206610,asvspoof,eval,0.05438232421875
LA_E_1384496,asvspoof,eval,0.08331298828125
LA_E_1801120,asvspoof,eval,0.094482421875
LA_E_3931055,asvspoof,eval,0.059326171875
LA_E_7214303,asvspoof,eval,0.05010986328125
LA_E_6172135,asvspoof,eval,0.06268310546875
LA_E_7673185,asvspoof,eval,0.043365478515625
LA_E_2850218,asvspoof,eval,0.057952880859375
LA_E_7951467,asvspoof,eval,0.068115234375
LA_E_4457883,asvspoof,eval,0.0298004150390625
LA_E_1313813,asvspoof,eval,0.051239013671875
LA_E_4359156,asvspoof,eval,0.04498291015625
LA_E_6998430,asvspoof,eval,0.045440673828125
LA_E_8626572,asvspoof,eval,0.055877685546875
LA_E_8384775,asvspoof,eval,0.0758056640625
LA_E_8546670,asvspoof,eval,0.0677490234375
LA_E_6735586,asvspoof,eval,0.06671142578125
LA_E_4473353,asvspoof,eval,0.07666015625
LA_E_2646411,asvspoof,eval,0.035552978515625
LA_E_6107055,asvspoof,eval,0.04522705078125
LA_E_2287590,asvspoof,eval,0.05645751953125
LA_E_8776086,asvspoof,eval,0.04791259765625
LA_E_5219388,asvspoof,eval,0.044921875
LA_E_2289255,asvspoof,eval,0.05010986328125
LA_E_6708681,asvspoof,eval,0.080322265625
LA_E_3916692,asvspoof,eval,0.096435546875
LA_E_2536345,asvspoof,eval,0.0285797119140625
LA_E_3811552,asvspoof,eval,0.09869384765625
LA_E_2977373,asvspoof,eval,0.05084228515625
LA_E_5505898,asvspoof,eval,0.0692138671875
LA_E_1747548,asvspoof,eval,0.05718994140625
LA_E_2748559,asvspoof,eval,0.05316162109375
LA_E_5769775,asvspoof,eval,0.043365478515625
LA_E_2387671,asvspoof,eval,0.07427978515625
LA_E_9574149,asvspoof,eval,0.06634521484375
LA_E_5489444,asvspoof,eval,0.0731201171875
LA_E_6029111,asvspoof,eval,0.0234527587890625
LA_E_7841690,asvspoof,eval,0.0682373046875
LA_E_6922887,asvspoof,eval,0.058868408203125
LA_E_3032685,asvspoof,eval,0.043243408203125
LA_E_1137972,asvspoof,eval,0.06866455078125
LA_E_3867621,asvspoof,eval,0.045135498046875
LA_E_4838459,asvspoof,eval,0.04974365234375
LA_E_1355673,asvspoof,eval,0.046234130859375
LA_E_6379068,asvspoof,eval,0.055572509765625
LA_E_4607710,asvspoof,eval,0.081787109375
LA_E_7043891,asvspoof,eval,0.054779052734375
LA_E_3192966,asvspoof,eval,0.038909912109375
LA_E_6796450,asvspoof,eval,0.0205535888671875
LA_E_2355571,asvspoof,eval,0.059600830078125
LA_E_9833975,asvspoof,eval,0.047119140625
LA_E_5245018,asvspoof,eval,0.0655517578125
LA_E_2318863,asvspoof,eval,0.0518798828125
LA_E_4853894,asvspoof,eval,0.052459716796875
LA_E_1614408,asvspoof,eval,0.033203125
LA_E_4674985,asvspoof,eval,0.0516357421875
LA_E_5845107,asvspoof,eval,0.048553466796875
LA_E_6033711,asvspoof,eval,0.028900146484375
LA_E_5527504,asvspoof,eval,0.0972900390625
LA_E_9187272,asvspoof,eval,0.040435791015625
LA_E_6854304,asvspoof,eval,0.041290283203125
LA_E_2612214,asvspoof,eval,0.07763671875
LA_E_6481313,asvspoof,eval,0.0657958984375
LA_E_5472078,asvspoof,eval,0.053009033203125
LA_E_9831181,asvspoof,eval,0.057861328125
LA_E_6933009,asvspoof,eval,0.050262451171875
LA_E_3564244,asvspoof,eval,0.04266357421875
LA_E_4115645,asvspoof,eval,0.055084228515625
LA_E_1746119,asvspoof,eval,0.0712890625
LA_E_7348169,asvspoof,eval,0.07781982421875
LA_E_3160756,asvspoof,eval,0.032012939453125
LA_E_9774024,asvspoof,eval,0.043426513671875
LA_E_8325292,asvspoof,eval,0.08563232421875
LA_E_8322170,asvspoof,eval,0.041961669921875
LA_E_8441802,asvspoof,eval,0.063720703125
LA_E_1857668,asvspoof,eval,0.035400390625
LA_E_7697216,asvspoof,eval,0.07275390625
LA_E_8801343,asvspoof,eval,0.0316162109375
LA_E_7191147,asvspoof,eval,0.044189453125
LA_E_5891018,asvspoof,eval,0.08001708984375
LA_E_1732616,asvspoof,eval,0.04193115234375
LA_E_1196920,asvspoof,eval,0.025390625
LA_E_4876450,asvspoof,eval,0.1024169921875
LA_E_3015857,asvspoof,eval,0.05072021484375
LA_E_2790467,asvspoof,eval,0.030242919921875
LA_E_5614625,asvspoof,eval,0.03253173828125
LA_E_7955987,asvspoof,eval,0.045135498046875
LA_E_9632306,asvspoof,eval,0.062103271484375
LA_E_7219756,asvspoof,eval,0.0618896484375
LA_E_4153640,asvspoof,eval,0.061614990234375
LA_E_9848337,asvspoof,eval,0.0487060546875
LA_E_3413681,asvspoof,eval,0.06378173828125
LA_E_4692890,asvspoof,eval,0.0714111328125
LA_E_5579472,asvspoof,eval,0.04241943359375
LA_E_4279988,asvspoof,eval,0.05780029296875
LA_E_2876536,asvspoof,eval,0.05181884765625
LA_E_7498868,asvspoof,eval,0.093505859375
LA_E_3129051,asvspoof,eval,0.0307769775390625
LA_E_2053484,asvspoof,eval,0.037353515625
LA_E_4164231,asvspoof,eval,0.037811279296875
LA_E_6787661,asvspoof,eval,0.042327880859375
LA_E_3434073,asvspoof,eval,0.07257080078125
LA_E_4288904,asvspoof,eval,0.0657958984375
LA_E_8128704,asvspoof,eval,0.035797119140625
LA_E_1704872,asvspoof,eval,0.0257720947265625
LA_E_1216624,asvspoof,eval,0.04400634765625
LA_E_7374906,asvspoof,eval,0.046356201171875
LA_E_5241206,asvspoof,eval,0.081787109375
LA_E_9635776,asvspoof,eval,0.04638671875
LA_E_3136481,asvspoof,eval,0.061309814453125
LA_E_4555867,asvspoof,eval,0.0499267578125
LA_E_2060944,asvspoof,eval,0.0574951171875
LA_E_8803874,asvspoof,eval,0.11724853515625
LA_E_8791414,asvspoof,eval,0.0556640625
LA_E_9161471,asvspoof,eval,0.045501708984375
LA_E_9460285,asvspoof,eval,0.054931640625
LA_E_4436110,asvspoof,eval,0.03338623046875
LA_E_7107203,asvspoof,eval,0.06103515625
LA_E_9104242,asvspoof,eval,0.03533935546875
LA_E_2032872,asvspoof,eval,0.022125244140625
LA_E_2568987,asvspoof,eval,0.060577392578125
LA_E_4438054,asvspoof,eval,0.0293731689453125
LA_E_7566614,asvspoof,eval,0.07147216796875
LA_E_8441379,asvspoof,eval,0.050689697265625
LA_E_4719603,asvspoof,eval,0.0528564453125
LA_E_1813597,asvspoof,eval,0.0655517578125
LA_E_3812500,asvspoof,eval,0.054656982421875
LA_E_6069382,asvspoof,eval,0.05206298828125
LA_E_4773964,asvspoof,eval,0.061798095703125
LA_E_7856874,asvspoof,eval,0.05596923828125
LA_E_6115604,asvspoof,eval,0.061737060546875
LA_E_2256152,asvspoof,eval,0.07830810546875
LA_E_9801093,asvspoof,eval,0.09796142578125
LA_E_2903313,asvspoof,eval,0.056396484375
LA_E_1494687,asvspoof,eval,0.040924072265625
LA_E_2925372,asvspoof,eval,0.034332275390625
LA_E_2725383,asvspoof,eval,0.047637939453125
LA_E_7712207,asvspoof,eval,0.07452392578125
LA_E_9226345,asvspoof,eval,0.040863037109375
LA_E_7600075,asvspoof,eval,0.061676025390625
LA_E_5598906,asvspoof,eval,0.042755126953125
LA_E_2840419,asvspoof,eval,0.03289794921875
LA_E_5279722,asvspoof,eval,0.086669921875
LA_E_7224694,asvspoof,eval,0.03472900390625
LA_E_5536232,asvspoof,eval,0.08135986328125
LA_E_1727412,asvspoof,eval,0.10479736328125
LA_E_3125937,asvspoof,eval,0.035552978515625
LA_E_3588889,asvspoof,eval,0.0799560546875
LA_E_2060121,asvspoof,eval,0.0355224609375
LA_E_8243548,asvspoof,eval,0.043304443359375
LA_E_5995728,asvspoof,eval,0.08026123046875
LA_E_1393935,asvspoof,eval,0.07952880859375
LA_E_9935382,asvspoof,eval,0.052642822265625
LA_E_3182175,asvspoof,eval,0.06201171875
LA_E_7323184,asvspoof,eval,0.038848876953125
LA_E_3225243,asvspoof,eval,0.0252532958984375
LA_E_8173509,asvspoof,eval,0.07342529296875
LA_E_6928886,asvspoof,eval,0.0716552734375
LA_E_4006624,asvspoof,eval,0.045196533203125
LA_E_6628284,asvspoof,eval,0.0615234375
LA_E_9961496,asvspoof,eval,0.040283203125
LA_E_3113224,asvspoof,eval,0.039794921875
LA_E_7165418,asvspoof,eval,0.04443359375
LA_E_8392334,asvspoof,eval,0.046417236328125
LA_E_4915573,asvspoof,eval,0.049346923828125
LA_E_3141611,asvspoof,eval,0.035888671875
LA_E_2977616,asvspoof,eval,0.05609130859375
LA_E_2418851,asvspoof,eval,0.04632568359375
LA_E_5715833,asvspoof,eval,0.039398193359375
LA_E_8928094,asvspoof,eval,0.05072021484375
LA_E_7072565,asvspoof,eval,0.05657958984375
LA_E_2474983,asvspoof,eval,0.09527587890625
LA_E_5353500,asvspoof,eval,0.06732177734375
LA_E_7152630,asvspoof,eval,0.0516357421875
LA_E_1956908,asvspoof,eval,0.0335693359375
LA_E_2895012,asvspoof,eval,0.11175537109375
LA_E_5612994,asvspoof,eval,0.05487060546875
LA_E_6594461,asvspoof,eval,0.06591796875
LA_E_7962255,asvspoof,eval,0.052215576171875
LA_E_6552939,asvspoof,eval,0.048553466796875
LA_E_9723653,asvspoof,eval,0.07550048828125
LA_E_9532956,asvspoof,eval,0.0660400390625
LA_E_6886215,asvspoof,eval,0.058990478515625
LA_E_1780836,asvspoof,eval,0.050445556640625
LA_E_6799879,asvspoof,eval,0.03826904296875
LA_E_8971749,asvspoof,eval,0.043853759765625
LA_E_2011701,asvspoof,eval,0.061370849609375
LA_E_2645554,asvspoof,eval,0.07672119140625
LA_E_2520809,asvspoof,eval,0.038238525390625
LA_E_8527178,asvspoof,eval,0.064697265625
LA_E_4353803,asvspoof,eval,0.0958251953125
LA_E_6842509,asvspoof,eval,0.03912353515625
LA_E_8224531,asvspoof,eval,0.08148193359375
LA_E_5827142,asvspoof,eval,0.0665283203125
LA_E_6087027,asvspoof,eval,0.06353759765625
LA_E_1776259,asvspoof,eval,0.0333251953125
LA_E_8837395,asvspoof,eval,0.05694580078125
LA_E_6401565,asvspoof,eval,0.060546875
LA_E_6405078,asvspoof,eval,0.04620361328125
LA_E_1002683,asvspoof,eval,0.056427001953125
LA_E_4441159,asvspoof,eval,0.04449462890625
LA_E_3341639,asvspoof,eval,0.04681396484375
LA_E_4733617,asvspoof,eval,0.0300140380859375
LA_E_6456806,asvspoof,eval,0.0548095703125
LA_E_7721813,asvspoof,eval,0.05316162109375
LA_E_8590111,asvspoof,eval,0.079345703125
LA_E_8598287,asvspoof,eval,0.061614990234375
LA_E_8104218,asvspoof,eval,0.092041015625
LA_E_8965271,asvspoof,eval,0.055328369140625
LA_E_5150725,asvspoof,eval,0.09381103515625
LA_E_2986488,asvspoof,eval,0.05804443359375
LA_E_6796634,asvspoof,eval,0.043212890625
LA_E_9420812,asvspoof,eval,0.07928466796875
LA_E_4082064,asvspoof,eval,0.08770751953125
LA_E_2449415,asvspoof,eval,0.0256195068359375
LA_E_2449024,asvspoof,eval,0.0338134765625
LA_E_3977056,asvspoof,eval,0.081298828125
LA_E_7783751,asvspoof,eval,0.05584716796875
LA_E_2872801,asvspoof,eval,0.091064453125
LA_E_6943450,asvspoof,eval,0.047119140625
LA_E_7885587,asvspoof,eval,0.02703857421875
LA_E_6355765,asvspoof,eval,0.06109619140625
LA_E_4146589,asvspoof,eval,0.0633544921875
LA_E_3818948,asvspoof,eval,0.06463623046875
LA_E_1775476,asvspoof,eval,0.0292205810546875
LA_E_1539027,asvspoof,eval,0.0645751953125
LA_E_5659540,asvspoof,eval,0.0513916015625
LA_E_6914498,asvspoof,eval,0.04266357421875
LA_E_6952708,asvspoof,eval,0.05047607421875
LA_E_7485179,asvspoof,eval,0.05523681640625
LA_E_9986118,asvspoof,eval,0.0897216796875
LA_E_9275312,asvspoof,eval,0.04827880859375
LA_E_6478992,asvspoof,eval,0.02069091796875
LA_E_3846171,asvspoof,eval,0.051849365234375
LA_E_1628437,asvspoof,eval,0.061676025390625
LA_E_4411701,asvspoof,eval,0.0687255859375
LA_E_7364809,asvspoof,eval,0.07049560546875
LA_E_1315027,asvspoof,eval,0.038543701171875
LA_E_6539488,asvspoof,eval,0.096923828125
LA_E_8868602,asvspoof,eval,0.064453125
LA_E_2059444,asvspoof,eval,0.0614013671875
LA_E_6523159,asvspoof,eval,0.041229248046875
LA_E_7662313,asvspoof,eval,0.044647216796875
LA_E_2353511,asvspoof,eval,0.043792724609375
LA_E_8377197,asvspoof,eval,0.06256103515625
LA_E_7266298,asvspoof,eval,0.0826416015625
LA_E_8907078,asvspoof,eval,0.0826416015625
LA_E_7651503,asvspoof,eval,0.0877685546875
LA_E_7427754,asvspoof,eval,0.055419921875
LA_E_5137579,asvspoof,eval,0.07623291015625
LA_E_8782880,asvspoof,eval,0.04254150390625
LA_E_8837892,asvspoof,eval,0.034454345703125
LA_E_9978421,asvspoof,eval,0.047607421875
LA_E_4475092,asvspoof,eval,0.063232421875
LA_E_4613446,asvspoof,eval,0.048583984375
LA_E_7912383,asvspoof,eval,0.045989990234375
LA_E_4802074,asvspoof,eval,0.0274200439453125
LA_E_5150961,asvspoof,eval,0.047332763671875
LA_E_1779464,asvspoof,eval,0.038330078125
LA_E_1999105,asvspoof,eval,0.0291290283203125
LA_E_7073340,asvspoof,eval,0.021331787109375
LA_E_4297359,asvspoof,eval,0.037384033203125
LA_E_2358200,asvspoof,eval,0.04656982421875
LA_E_3111647,asvspoof,eval,0.05120849609375
LA_E_2368847,asvspoof,eval,0.0278167724609375
LA_E_5002767,asvspoof,eval,0.0416259765625
LA_E_1118791,asvspoof,eval,0.02984619140625
LA_E_8125479,asvspoof,eval,0.0643310546875
LA_E_8914547,asvspoof,eval,0.04742431640625
LA_E_8721794,asvspoof,eval,0.06719970703125
LA_E_2611600,asvspoof,eval,0.056549072265625
LA_E_6380167,asvspoof,eval,0.054168701171875
LA_E_3069830,asvspoof,eval,0.0440673828125
LA_E_7868969,asvspoof,eval,0.08685302734375
LA_E_5478713,asvspoof,eval,0.048553466796875
LA_E_5752369,asvspoof,eval,0.0560302734375
LA_E_7450868,asvspoof,eval,0.0760498046875
LA_E_7420196,asvspoof,eval,0.09423828125
LA_E_5287716,asvspoof,eval,0.03863525390625
LA_E_3034709,asvspoof,eval,0.054412841796875
LA_E_7267098,asvspoof,eval,0.033447265625
LA_E_8537555,asvspoof,eval,0.047027587890625
LA_E_5064167,asvspoof,eval,0.097900390625
LA_E_6408420,asvspoof,eval,0.07171630859375
LA_E_3650047,asvspoof,eval,0.05670166015625
LA_E_8963734,asvspoof,eval,0.04827880859375
LA_E_9991833,asvspoof,eval,0.06298828125
LA_E_1311967,asvspoof,eval,0.05841064453125
LA_E_9445205,asvspoof,eval,0.07525634765625
LA_E_7869654,asvspoof,eval,0.037445068359375
LA_E_6586591,asvspoof,eval,0.0435791015625
LA_E_3649402,asvspoof,eval,0.06683349609375
LA_E_6779381,asvspoof,eval,0.046234130859375
LA_E_7165441,asvspoof,eval,0.07720947265625
LA_E_7582166,asvspoof,eval,0.1099853515625
LA_E_5952725,asvspoof,eval,0.057373046875
LA_E_3748829,asvspoof,eval,0.045135498046875
LA_E_3170218,asvspoof,eval,0.04437255859375
LA_E_2124784,asvspoof,eval,0.06719970703125
LA_E_7032772,asvspoof,eval,0.039215087890625
LA_E_4680564,asvspoof,eval,0.03631591796875
LA_E_4435155,asvspoof,eval,0.057830810546875
LA_E_2584600,asvspoof,eval,0.06964111328125
LA_E_7059447,asvspoof,eval,0.060821533203125
LA_E_6228802,asvspoof,eval,0.07843017578125
LA_E_2716483,asvspoof,eval,0.041717529296875
LA_E_8159026,asvspoof,eval,0.0709228515625
LA_E_7882108,asvspoof,eval,0.045257568359375
LA_E_1001976,asvspoof,eval,0.036224365234375
LA_E_1792536,asvspoof,eval,0.066162109375
LA_E_2270954,asvspoof,eval,0.06494140625
LA_E_1453284,asvspoof,eval,0.0265350341796875
LA_E_1392243,asvspoof,eval,0.0306549072265625
LA_E_9219948,asvspoof,eval,0.09326171875
LA_E_8462025,asvspoof,eval,0.07696533203125
LA_E_6161788,asvspoof,eval,0.04437255859375
LA_E_2824390,asvspoof,eval,0.045196533203125
LA_E_4512018,asvspoof,eval,0.05548095703125
LA_E_2303197,asvspoof,eval,0.05767822265625
LA_E_3993918,asvspoof,eval,0.05426025390625
LA_E_8109548,asvspoof,eval,0.0521240234375
LA_E_4552645,asvspoof,eval,0.043060302734375
LA_E_1330273,asvspoof,eval,0.03314208984375
LA_E_5691792,asvspoof,eval,0.032440185546875
LA_E_7448937,asvspoof,eval,0.062744140625
LA_E_8563026,asvspoof,eval,0.029449462890625
LA_E_7807195,asvspoof,eval,0.0877685546875
LA_E_7934137,asvspoof,eval,0.072998046875
LA_E_9550455,asvspoof,eval,0.061614990234375
LA_E_8817806,asvspoof,eval,0.0391845703125
LA_E_3984766,asvspoof,eval,0.04669189453125
LA_E_4715045,asvspoof,eval,0.0579833984375
LA_E_5608542,asvspoof,eval,0.05645751953125
LA_E_7883732,asvspoof,eval,0.0255889892578125
LA_E_4078845,asvspoof,eval,0.10894775390625
LA_E_3184290,asvspoof,eval,0.05419921875
LA_E_8368382,asvspoof,eval,0.0416259765625
LA_E_3932689,asvspoof,eval,0.051788330078125
LA_E_7097252,asvspoof,eval,0.052001953125
LA_E_8853971,asvspoof,eval,0.059967041015625
LA_E_5282275,asvspoof,eval,0.0274658203125
LA_E_6815552,asvspoof,eval,0.05096435546875
LA_E_5686141,asvspoof,eval,0.04718017578125
LA_E_7492707,asvspoof,eval,0.04193115234375
LA_E_9117138,asvspoof,eval,0.035430908203125
LA_E_2917969,asvspoof,eval,0.041168212890625
LA_E_6116476,asvspoof,eval,0.055938720703125
LA_E_3358621,asvspoof,eval,0.060546875
LA_E_4952183,asvspoof,eval,0.031585693359375
LA_E_2814333,asvspoof,eval,0.048980712890625
LA_E_8607833,asvspoof,eval,0.05072021484375
LA_E_7891536,asvspoof,eval,0.0460205078125
LA_E_9556974,asvspoof,eval,0.047515869140625
LA_E_8326089,asvspoof,eval,0.057281494140625
LA_E_2059436,asvspoof,eval,0.033203125
LA_E_7090222,asvspoof,eval,0.06536865234375
LA_E_7810024,asvspoof,eval,0.052459716796875
LA_E_8681058,asvspoof,eval,0.04608154296875
LA_E_9279511,asvspoof,eval,0.047271728515625
LA_E_1444080,asvspoof,eval,0.04962158203125
LA_E_5786478,asvspoof,eval,0.0484619140625
LA_E_7998151,asvspoof,eval,0.042633056640625
LA_E_5837456,asvspoof,eval,0.028350830078125
LA_E_9676001,asvspoof,eval,0.05010986328125
LA_E_5475063,asvspoof,eval,0.036407470703125
LA_E_8465804,asvspoof,eval,0.040496826171875
LA_E_5431061,asvspoof,eval,0.06378173828125
LA_E_6921320,asvspoof,eval,0.058868408203125
LA_E_6031855,asvspoof,eval,0.035003662109375
